,index,id,season,stage,date,home_team_api_id,away_team_api_id,home_team_name,away_team_name,home_team_overall,away_team_overall,home_team_potential,away_team_potential,home_build_up,away_build_up,home_def_press,away_def_press,home_goal_diff,away_goal_diff,home_matchs_won,away_matchs_won
1234,1234,12387,2013/2014,32,2014-04-07,9885,8537,JUV,LIV,0.8268278349545568,0.6979491888582797,0.8503786388083909,0.7440924395469849,0.23232323232323232,0.29292929292929293,0.23232323232323232,0.29292929292929293,232,-52,148,11
1235,1235,19488,2015/2016,2,2015-08-23,158085,9772,ARO,BEN,0.6996807905898816,0.7984194664635438,0.7451047269229089,0.8137264289123792,0.37373737373737376,0.6060606060606061,0.37373737373737376,0.6060606060606061,-27,307,20,149
1236,1236,21739,2008/2009,3,2008-09-21,8388,10205,NUM,VIL,0.7079889807162535,0.7828282828282828,0.7346189164370983,0.8213957759412304,,,,,-32,29,8,85
1237,1237,7966,2008/2009,25,2009-03-22,10189,9790,S04,HAM,0.7897153351698806,0.7603305785123967,0.857208448117539,0.8209366391184574,,,,,66,-52,90,73
1238,1238,14222,2011/2012,12,2011-11-05,10219,8674,RKC,GRO,0.63544536271809,0.6859504132231405,0.6997245179063362,0.7552800734618916,0.5050505050505051,0.43434343434343436,0.5050505050505051,0.43434343434343436,-77,-27,26,76
1239,1239,6769,2013/2014,19,2013-12-21,7794,10249,BAS,MON,0.7195439240893786,0.725523833375073,0.7532139577594124,0.7648662937919135,0.4444444444444444,0.3434343434343434,0.4444444444444444,0.3434343434343434,-38,30,43,87
1240,1240,13928,2010/2011,13,2010-11-07,9908,8640,UTR,PSV,0.7125803489439855,0.7548209366391184,0.7621671258034894,0.815426997245179,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,9,280,84,138
1241,1241,9178,2012/2013,24,2013-03-02,8721,10189,WOL,S04,0.7822161003979186,0.7843890167581627,0.7967401285583104,0.818461805514147,0.6464646464646465,0.45454545454545453,0.6464646464646465,0.45454545454545453,65,66,91,90
1242,1242,1862,2008/2009,21,2009-01-10,8668,8667,EVE,HUL,0.797979797979798,0.7323232323232323,0.8337924701561064,0.7846648301193756,,,,,67,-81,96,26
1243,1243,12208,2013/2014,16,2013-12-15,10233,8524,GEN,ATA,0.7453310157855612,0.7549892868074687,0.7830567580567581,0.7920492806856442,0.46464646464646464,0.5454545454545454,0.46464646464646464,0.5454545454545454,-22,-54,81,59
1244,1244,665,2010/2011,26,2011-02-12,9994,9986,LOK,CHA,0.6666666666666666,0.647842056932966,0.6988062442607896,0.6726354453627181,0.48484848484848486,0.494949494949495,0.48484848484848486,0.494949494949495,5,-45,59,44
1245,1245,18122,2010/2011,1,2010-08-15,9772,10215,BEN,ACA,0.7869605142332414,0.6813590449954087,0.8347107438016529,0.7277318640955005,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,307,-91,149,46
1246,1246,17458,2015/2016,16,2015-11-22,8023,2182,POG,POZ,0.6543180724998906,0.6911692684419957,0.6900126809217718,0.7258519538822569,0.5757575757575758,0.5050505050505051,0.5757575757575758,0.5050505050505051,8,142,35,104
1247,1247,12244,2013/2014,19,2014-01-12,9804,8535,TOR,FIO,0.7445679741134288,0.7888522506979807,0.7611351611351611,0.808437450723952,0.3939393939393939,0.5858585858585859,0.3939393939393939,0.5858585858585859,-21,94,50,107
1248,1248,23315,2012/2013,34,2013-05-03,9910,8315,CEL,BIL,0.7252481525208798,0.7689842144387599,0.757654466745376,0.7960273733001005,0.42424242424242425,0.37373737373737376,0.42424242424242425,0.37373737373737376,-27,-3,39,89
1249,1249,2989,2011/2012,20,2012-01-02,10252,10003,AVL,SWA,0.7644628099173553,0.7350780532598715,0.7892561983471075,0.7920110192837466,0.43434343434343436,0.48484848484848486,0.43434343434343436,0.48484848484848486,-102,-24,68,49
1250,1250,21360,2015/2016,2,2015-08-08,8649,8429,ROS,HAM,0.6224517906336088,0.6123660850933579,0.6425313743495562,0.6467401285583104,0.36363636363636365,0.5555555555555556,0.36363636363636365,0.5555555555555556,-36,-72,38,46
1251,1251,4859,2008/2009,18,2008-12-13,8583,9847,AUX,PSG,0.6735537190082644,0.7621671258034894,0.7676767676767678,0.815426997245179,,,,,-10,242,38,139
1252,1252,16643,2011/2012,5,2011-08-29,8244,8673,LOD,LEG,0.7819100091827366,0.7378328741965106,0.8062442607897153,0.7672176308539945,0.37373737373737376,0.5959595959595959,0.37373737373737376,0.5959595959595959,-28,154,14,105
1253,1253,3848,2013/2014,29,2014-03-26,8654,8667,WHU,HUL,0.7385591451707153,0.7309191548172262,0.7501690458302028,0.7478835647568428,0.30303030303030304,0.3838383838383838,0.30303030303030304,0.3838383838383838,-40,-81,66,26
1254,1254,9744,2014/2015,2,2014-08-30,10189,9823,S04,BMU,0.7634124111842472,0.8445566778900112,0.8206033255052865,0.8750892766044281,0.5151515151515151,0.6161616161616161,0.5151515151515151,0.6161616161616161,66,348,90,156
1255,1255,3540,2012/2013,36,2013-05-05,8650,8668,LIV,EVE,0.8041016222834404,0.7880381938233177,0.8238368533823078,0.8085562432669872,0.5959595959595959,0.41414141414141414,0.5959595959595959,0.41414141414141414,162,67,119,96
1256,1256,20982,2013/2014,31,2014-03-25,8649,8485,ROS,ABE,0.6187633914906642,0.6518365472910926,0.6506580961126415,0.686730945821855,0.3939393939393939,0.41414141414141414,0.3939393939393939,0.41414141414141414,-36,1,38,100
1257,1257,9300,2012/2013,5,2012-09-26,8406,8178,AUG,LEV,0.7125803489439853,0.78099173553719,0.7364554637281909,0.8186409550045913,0.47474747474747475,0.5050505050505051,0.47474747474747475,0.5050505050505051,-38,146,45,112
1258,1258,13884,2009/2010,9,2009-10-04,9908,8640,UTR,PSV,0.6841138659320477,0.7520661157024794,0.7415059687786961,0.820018365472911,,,,,9,280,84,138
1259,1259,13933,2010/2011,14,2010-11-13,9761,8611,NAC,TWE,0.696969696969697,0.72910927456382,0.7497704315886135,0.797979797979798,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.30303030303030304,-87,165,57,120
1260,1260,154,2008/2009,25,2009-03-08,9984,8342,CEB,CLB,0.6680440771349863,0.6951331496786042,0.7015610651974288,0.7456382001836548,,,,,-55,126,45,89
1261,1261,16484,2011/2012,14,2011-11-19,8673,8030,LEG,LGD,0.724517906336088,0.6873278236914602,0.761248852157943,0.72910927456382,0.5959595959595959,0.46464646464646464,0.5959595959595959,0.46464646464646464,154,-8,105,59
1262,1262,6385,2012/2013,18,2012-12-15,9874,8521,SOC,BRE,0.6859504132231405,0.711662075298439,0.7516069788797064,0.7502295684113865,0.5454545454545454,0.4444444444444444,0.5454545454545454,0.4444444444444444,-77,-34,50,17
1263,1263,10958,2009/2010,4,2009-09-20,8529,8636,CAG,INT,0.7479338842975207,0.8480257116620753,0.8163452708907254,0.8815426997245178,,,,,-52,126,58,122
1264,1264,8726,2010/2011,9,2010-10-23,8165,8721,NUR,WOL,0.7112029384756657,0.7869605142332414,0.7984389348025712,0.8402203856749311,0.5555555555555556,0.45454545454545453,0.5555555555555556,0.45454545454545453,-72,65,38,91
1265,1265,13247,2015/2016,7,2015-10-04,8535,8524,FIO,ATA,0.7742610414786723,0.7329124579124578,0.7915314432532063,0.7617746731383096,0.5858585858585859,0.36363636363636365,0.5858585858585859,0.36363636363636365,94,-54,107,59
1266,1266,1223,2012/2013,8,2012-09-22,9993,8571,BAC,KOR,0.6565656565656566,0.6606978879706152,0.692378328741965,0.694674012855831,0.45454545454545453,0.46464646464646464,0.45454545454545453,0.46464646464646464,-48,10,26,70
1267,1267,752,2010/2011,9,2010-09-26,9993,8342,BAC,CLB,0.6662075298438935,0.7056932966023876,0.717171717171717,0.7626262626262629,0.7070707070707071,0.6060606060606061,0.7070707070707071,0.6060606060606061,-48,126,26,89
1268,1268,5026,2008/2009,32,2009-04-18,9853,8639,ETI,LIL,0.7359963269054179,0.7529843893480258,0.8236914600550964,0.8094582185491277,,,,,28,123,98,115
1269,1269,14457,2011/2012,5,2011-09-10,9791,8593,HER,AJA,0.6841138659320477,0.7548209366391184,0.7254361799816346,0.829660238751148,0.36363636363636365,0.6565656565656566,0.36363636363636365,0.6565656565656566,-31,299,78,139
1270,1270,18019,2009/2010,25,2010-04-03,2033,10238,OLH,SET,0.672635445362718,0.689623507805326,0.748852157943067,0.7483930211202938,0.5050505050505051,0.30303030303030304,0.5050505050505051,0.30303030303030304,-54,-126,28,49
1271,1271,10762,2009/2010,20,2010-01-17,8524,8543,ATA,LAZ,0.7277318640955003,0.7483930211202938,0.7823691460055096,0.8168044077134986,0.30303030303030304,0.5555555555555556,0.30303030303030304,0.5555555555555556,-54,35,59,105
1272,1272,17774,2008/2009,24,2009-04-11,9807,10238,BEL,SET,0.7254361799816343,0.7006427915518825,0.7658402203856749,0.7502295684113865,,,,,-62,-126,29,49
1273,1273,11618,2011/2012,31,2012-04-07,6269,10233,NOV,GEN,0.6873278236914601,0.7764003673094582,0.7139577594123048,0.785583103764922,0.35353535353535354,0.45454545454545453,0.35353535353535354,0.45454545454545453,-28,-22,4,81
1274,1274,4779,2008/2009,10,2008-10-25,8583,9748,AUX,LYO,0.6854912764003673,0.7979797979797979,0.7860422405876952,0.8438934802571165,,,,,-10,161,38,128
1275,1275,24250,2015/2016,16,2015-12-19,10267,8305,VAL,GET,0.7824893961257597,0.7511806375442739,0.8391363126211612,0.7682670864489046,0.494949494949495,0.43434343434343436,0.494949494949495,0.43434343434343436,128,-96,119,80
1276,1276,12973,2015/2016,16,2015-12-12,8600,8636,UDI,INT,0.7506905272056787,0.8009148947165475,0.7726438264317053,0.835083022273105,0.40404040404040403,0.47474747474747475,0.40404040404040403,0.47474747474747475,11,126,95,122
1277,1277,23340,2012/2013,37,2013-05-26,8371,8302,OSA,SEV,0.7331453058725785,0.7804301376615427,0.7520967248239976,0.8165783176113756,0.47474747474747475,0.3838383838383838,0.47474747474747475,0.3838383838383838,-52,32,50,101
1278,1278,6815,2013/2014,22,2014-01-24,8639,9851,LIL,REN,0.7601469237832874,0.751522803795531,0.788337924701561,0.7798668503213958,0.5959595959595959,0.46464646464646464,0.5959595959595959,0.46464646464646464,123,-10,115,82
1279,1279,15269,2014/2015,25,2015-03-01,9908,10235,UTR,FEY,0.6945974900520355,0.7427331162868352,0.7437557392102847,0.7833115359286158,0.5454545454545454,0.43434343434343436,0.5454545454545454,0.43434343434343436,9,129,84,111
1280,1280,20090,2009/2010,35,2010-04-24,9860,9927,HEA,MOT,0.6707988980716254,0.6795224977043158,0.7543617998163452,0.7089072543617998,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6060606060606061,-21,-37,78,87
1281,1281,22325,2010/2011,13,2010-11-28,10278,8581,HER,LEV,0.7378328741965107,0.7089072543617999,0.7685950413223139,0.7649219467401285,0.35353535353535354,0.30303030303030304,0.35353535353535354,0.30303030303030304,-23,-80,7,53
1282,1282,24251,2015/2016,16,2015-12-19,9783,8372,COR,EIB,0.7509241039544069,0.7189853076216712,0.7718294051627386,0.7626033057851239,0.45454545454545453,0.37373737373737376,0.45454545454545453,0.37373737373737376,-95,-34,43,12
1283,1283,9874,2014/2015,32,2015-05-09,9810,8226,EFR,HOF,0.7571319253137435,0.7790568017840745,0.7870982552800734,0.7991167082076174,0.48484848484848486,0.6363636363636364,0.48484848484848486,0.6363636363636364,-69,-46,57,67
1284,1284,18509,2011/2012,26,2012-04-07,7841,4064,RA,FEI,0.6955922865013774,0.6758494031221304,0.7359963269054179,0.7112029384756657,0.3939393939393939,,0.3939393939393939,,-41,-17,63,5
1285,1285,15608,2015/2016,29,2016-04-02,10235,10218,FEY,EXC,0.7516069788797061,0.6720232629323539,0.773339455157637,0.697245179063361,0.43434343434343436,0.29292929292929293,0.43434343434343436,0.29292929292929293,129,-97,111,21
1286,1286,13976,2010/2011,19,2011-01-19,8611,9791,TWE,HER,0.746097337006428,0.6868686868686869,0.8025711662075298,0.7134986225895317,0.6161616161616161,0.36363636363636365,0.6161616161616161,0.36363636363636365,165,-31,120,78
1287,1287,6821,2013/2014,23,2014-02-02,9851,9748,REN,LYO,0.7387719183173729,0.7571177801894056,0.7744665267392539,0.7944539518230976,0.46464646464646464,0.46464646464646464,0.46464646464646464,0.46464646464646464,-10,161,82,128
1288,1288,8200,2009/2010,18,2010-01-17,10189,8165,S04,NUR,0.7892561983471075,0.7300275482093663,0.834710743801653,0.8112947658402203,0.7070707070707071,0.5555555555555556,0.7070707070707071,0.5555555555555556,66,-72,90,38
1289,1289,1210,2012/2013,6,2012-09-01,8203,9993,MEC,BAC,0.6827364554637282,0.6703397612488522,0.7089072543617998,0.6983471074380166,0.5252525252525253,0.45454545454545453,0.5252525252525253,0.45454545454545453,-26,-48,58,26
1290,1290,6632,2012/2013,6,2012-09-22,8689,9831,LOR,NIC,0.7102846648301194,0.7020202020202021,0.7465564738292012,0.7598714416896235,0.43434343434343436,0.26262626262626265,0.43434343434343436,0.26262626262626265,-12,-23,79,87
1291,1291,25373,2012/2013,3,2012-07-29,7730,9777,LAU,SER,0.6097337006427916,0.5973370064279157,0.6602387511478421,0.6703397612488522,0.43434343434343436,0.494949494949495,0.43434343434343436,0.494949494949495,-77,-32,17,15
1292,1292,23724,2013/2014,37,2014-05-11,7878,9865,GRA,ALM,0.7446434037343127,0.703887358432813,0.7786501377410467,0.7242577288031833,0.494949494949495,0.37373737373737376,0.494949494949495,0.37373737373737376,-88,-87,40,34
1293,1293,25892,2015/2016,26,2016-04-02,10199,9824,LUZ,VAD,0.6501377410468319,0.6089684726048362,0.6721763085399449,0.6633761861034588,0.48484848484848486,0.42424242424242425,0.48484848484848486,0.42424242424242425,5,-87,77,13
1294,1294,9667,2014/2015,11,2014-11-08,8226,8722,HOF,FCK,0.7578126138732199,0.7088001224364862,0.7989490868278749,0.7439240893786349,0.5656565656565656,0.5757575757575758,0.5656565656565656,0.5757575757575758,-46,-68,67,47
1295,1295,24165,2014/2015,8,2014-10-18,8581,8633,LEV,REA,0.717859229842701,0.8377869605142331,0.7567223792430404,0.862947658402204,0.47474747474747475,0.3939393939393939,0.47474747474747475,0.3939393939393939,-80,462,53,190
1296,1296,21632,2008/2009,2,2008-09-14,8305,8603,GET,BET,0.7644628099173555,0.7364554637281909,0.8099173553719008,0.7961432506887053,,,,,-96,-61,80,45
1297,1297,9617,2013/2014,6,2013-09-21,9790,8697,HAM,WBR,0.7545877242846939,0.7370042415496961,0.8049699739093676,0.7835148016966198,0.45454545454545453,0.6060606060606061,0.45454545454545453,0.6060606060606061,-52,-51,73,67
1298,1298,16689,2012/2013,1,2012-08-17,8023,8021,POG,ZAG,0.6965105601469238,0.6510560146923783,0.7350780532598713,0.6808999081726356,,0.5858585858585859,,0.5858585858585859,8,-26,35,41
1299,1299,10701,2009/2010,15,2009-12-06,8537,8533,LIV,CHI,0.7061524334251609,0.7300275482093664,0.7809917355371901,0.7777777777777778,,,,,-52,-54,11,68
1300,1300,24060,2014/2015,33,2015-04-25,8560,10205,SOC,VIL,0.7851403646858192,0.7767283221828677,0.8057796580523854,0.8140605186059731,0.494949494949495,0.47474747474747475,0.494949494949495,0.47474747474747475,-25,29,62,85
1301,1301,22336,2010/2011,14,2010-12-06,9783,10278,COR,HER,0.7410468319559228,0.7231404958677686,0.8016528925619835,0.7617079889807162,0.35353535353535354,0.35353535353535354,0.35353535353535354,0.35353535353535354,-95,-23,43,7
1302,1302,11004,2009/2010,8,2009-10-18,9875,9857,NAP,BOL,0.7860422405876952,0.7162534435261708,0.8310376492194674,0.7672176308539945,,,,,156,-85,124,51
1303,1303,18655,2012/2013,15,2013-01-21,10215,10214,ACA,NAC,0.6910111213141515,0.6911692684419957,0.7275788184879094,0.743648607284971,0.5252525252525253,0.494949494949495,0.5252525252525253,0.494949494949495,-91,-8,46,66
1304,1304,3331,2012/2013,17,2012-12-15,10260,8472,MUN,SUN,0.8296602387511478,0.7649219467401287,0.862258953168044,0.8044077134986227,0.40404040404040403,0.47474747474747475,0.40404040404040403,0.47474747474747475,244,-88,152,57
1305,1305,24505,2015/2016,4,2015-09-19,8560,8558,SOC,ESP,0.7707212820849185,0.7284489920853559,0.8113111635838909,0.7807446761992215,0.494949494949495,0.37373737373737376,0.494949494949495,0.37373737373737376,-25,-87,62,75
1306,1306,24188,2015/2016,10,2015-11-01,8372,8370,EIB,RAY,0.7123475009838646,0.7513085399449035,0.7584251606978881,0.7708218549127639,0.37373737373737376,0.5454545454545454,0.37373737373737376,0.5454545454545454,-34,-83,12,53
1307,1307,13653,2009/2010,17,2009-12-12,8640,10229,PSV,ALK,0.7474747474747475,0.743801652892562,0.8154269972451792,0.8140495867768596,,,,,280,108,138,110
1308,1308,6191,2011/2012,35,2012-05-02,8521,9941,BRE,TOU,0.7084481175390267,0.7479338842975207,0.7364554637281909,0.7952249770431589,0.4444444444444444,0.36363636363636365,0.4444444444444444,0.36363636363636365,-34,11,17,81
1309,1309,24174,2014/2015,9,2014-10-24,9910,8581,CEL,LEV,0.7252175433993616,0.7306290638246561,0.7663605754514845,0.7523817142963147,0.42424242424242425,0.47474747474747475,0.42424242424242425,0.47474747474747475,-27,-80,39,53
1310,1310,11601,2011/2012,3,2011-09-17,8529,6269,CAG,NOV,0.7502295684113865,0.6877869605142333,0.8039485766758493,0.7323232323232323,0.45454545454545453,0.6060606060606061,0.45454545454545453,0.6060606060606061,-52,-28,58,4
1311,1311,20700,2012/2013,23,2013-01-20,9927,8467,MOT,JOH,0.6791333908413798,0.6393986765198887,0.710942760942761,0.6453729211304968,0.3939393939393939,0.4444444444444444,0.3939393939393939,0.4444444444444444,-37,-3,87,81
1312,1312,8240,2009/2010,21,2010-02-06,8226,9904,HOF,HAN,0.7750229568411388,0.7474747474747474,0.8278236914600551,0.7961432506887053,0.6565656565656566,0.7070707070707071,0.6565656565656566,0.7070707070707071,-46,-73,67,67
1313,1313,1555,2015/2016,17,2015-11-29,8203,8342,MEC,CLB,0.6878864401591674,0.7252466949436647,0.7197964493419039,0.7586150101301616,0.42424242424242425,0.5151515151515151,0.42424242424242425,0.5151515151515151,-26,126,58,89
1314,1314,2365,2009/2010,32,2010-03-27,8667,9879,HUL,FUL,0.7144168962350781,0.768595041322314,0.7502295684113865,0.817722681359045,0.7070707070707071,0.40404040404040403,0.7070707070707071,0.40404040404040403,-81,-37,26,53
1315,1315,12422,2013/2014,35,2014-04-26,8636,9875,INT,NAP,0.7832084454673987,0.7930874400571372,0.8139248976714542,0.8206382001836547,0.23232323232323232,0.6161616161616161,0.23232323232323232,0.6161616161616161,126,156,122,124
1316,1316,15865,2008/2009,25,2009-04-24,10265,8020,WIS,GOR,0.6900826446280992,0.6505968778696052,0.7401285583103765,0.6978879706152433,,,,,72,-11,83,61
1317,1317,5063,2008/2009,36,2009-05-16,8689,9746,LOR,LEH,0.7029384756657484,0.6611570247933884,0.7497704315886135,0.7699724517906336,,,,,-12,-32,79,6
1318,1318,11233,2010/2011,29,2011-03-13,8533,8535,CHI,FIO,0.7401285583103765,0.7764003673094582,0.775941230486685,0.814967860422406,0.36363636363636365,0.45454545454545453,0.36363636363636365,0.45454545454545453,-54,94,68,107
1319,1319,24197,2015/2016,10,2015-11-01,8558,7878,ESP,GRA,0.7208222193070678,0.7368366201699534,0.7766379523955282,0.7719489264943811,0.37373737373737376,0.48484848484848486,0.37373737373737376,0.48484848484848486,-87,-88,75,40
1320,1320,8359,2009/2010,34,2010-05-08,8177,9823,HBE,BMU,0.7419651056014692,0.8122130394857667,0.8085399449035813,0.8544536271809,0.5555555555555556,0.7070707070707071,0.5555555555555556,0.7070707070707071,-49,348,48,156
1321,1321,25040,2010/2011,31,2011-04-30,9956,10199,GRA,LUZ,0.630394857667585,0.657943067033976,0.7208448117539027,0.7102846648301194,0.43434343434343436,0.5656565656565656,0.43434343434343436,0.5656565656565656,1,5,88,77
1322,1322,8850,2011/2012,21,2012-02-10,8721,8358,WOL,FRE,0.7626262626262627,0.7089072543617999,0.8016528925619835,0.7580348943985308,0.3838383838383838,0.30303030303030304,0.3838383838383838,0.30303030303030304,65,-76,91,43
1323,1323,9864,2014/2015,31,2015-05-03,9905,9790,MAI,HAM,0.7542389658092138,0.7594658708295072,0.7856745336084178,0.7709442913988369,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,-5,-52,70,73
1324,1324,3703,2013/2014,16,2013-12-14,8667,10194,HUL,STK,0.7295880886789977,0.7594642807452725,0.757888407888408,0.7963169673913476,0.3434343434343434,0.32323232323232326,0.3434343434343434,0.32323232323232326,-81,-69,26,73
1325,1325,19318,2014/2015,33,2015-05-18,8613,10214,BOA,NAC,0.6887052341597797,0.7185010275919367,0.719314355677992,0.7539638812366085,0.32323232323232326,0.42424242424242425,0.32323232323232326,0.42424242424242425,-35,-8,16,66
1326,1326,23336,2012/2013,36,2013-05-19,8394,8315,ZAR,BIL,0.7520810227421797,0.7639337093882549,0.7774592640295119,0.7966242511697057,0.5151515151515151,0.37373737373737376,0.5151515151515151,0.37373737373737376,-66,-3,33,89
1327,1327,15221,2014/2015,20,2015-01-31,10218,9761,EXC,NAC,0.6657790021426385,0.67453539726267,0.6971533516988063,0.7041573746119201,0.29292929292929293,0.36363636363636365,0.29292929292929293,0.36363636363636365,-97,-87,21,57
1328,1328,23327,2012/2013,35,2013-05-10,8581,8394,LEV,ZAR,0.7384086171964959,0.749600988237352,0.756511726208696,0.7716887489614763,0.47474747474747475,0.5151515151515151,0.47474747474747475,0.5151515151515151,-80,-66,53,33
1329,1329,14096,2010/2011,30,2011-04-09,10218,8526,EXC,GRA,0.665289256198347,0.6588613406795225,0.7382920110192838,0.6923783287419651,0.25252525252525254,0.42424242424242425,0.25252525252525254,0.42424242424242425,-97,-73,21,20
1330,1330,8995,2011/2012,5,2011-09-10,9788,8350,GLA,KAI,0.7309458218549127,0.709366391184573,0.7731864095500459,0.7626262626262627,0.494949494949495,0.3838383838383838,0.494949494949495,0.3838383838383838,24,-17,84,14
1331,1331,20849,2013/2014,11,2013-10-27,8426,9925,PAR,CEL,0.6245791245791247,0.7281702304429577,0.6836547291092746,0.7721172766627312,,0.5555555555555556,,0.5555555555555556,-6,375,28,173
1332,1332,18392,2011/2012,12,2011-12-11,9771,7844,ULE,GUI,0.6556473829201103,0.7112029384756657,0.7208448117539027,0.7369146005509641,0.5050505050505051,0.5555555555555556,0.5050505050505051,0.5555555555555556,-50,-22,18,68
1333,1333,11651,2011/2012,34,2012-04-22,9880,8540,CES,PAL,0.711662075298439,0.753902662993572,0.7451790633608816,0.8080808080808081,0.35353535353535354,0.45454545454545453,0.35353535353535354,0.45454545454545453,-58,-44,17,66
1334,1334,14979,2013/2014,27,2014-03-08,9803,8464,ROD,NEC,0.6702479338842976,0.6738036935006633,0.6947199265381083,0.71569737781859,0.3939393939393939,0.40404040404040403,0.3939393939393939,0.40404040404040403,-64,-49,57,54
1335,1335,23476,2013/2014,14,2013-11-23,9865,8633,ALM,REA,0.6988827670645853,0.8384844112116838,0.741505968778696,0.8635423499059862,0.37373737373737376,0.3939393939393939,0.37373737373737376,0.3939393939393939,-87,462,34,190
1336,1336,6708,2013/2014,12,2013-11-02,9874,9853,SOC,ETI,0.6708601163146617,0.7509762123398486,0.751423324150597,0.8001311819493637,0.5454545454545454,0.35353535353535354,0.5454545454545454,0.35353535353535354,-77,28,50,98
1337,1337,18719,2012/2013,22,2013-03-10,8348,2033,MOR,OLH,0.682386020264808,0.6855929424111241,0.7129617856890583,0.7291978223796406,0.4444444444444444,0.37373737373737376,0.4444444444444444,0.37373737373737376,-48,-54,18,28
1338,1338,21433,2015/2016,30,2016-03-16,8467,8649,JOH,ROS,0.6538108356290175,0.6349862258953168,0.6712580348943985,0.6567624294897022,0.37373737373737376,0.36363636363636365,0.37373737373737376,0.36363636363636365,-3,-36,81,38
1339,1339,23740,2013/2014,4,2013-09-16,8315,9910,BIL,CEL,0.7570881979972889,0.7209617823254186,0.7987821942367397,0.7698500153045608,0.37373737373737376,0.42424242424242425,0.37373737373737376,0.42424242424242425,-3,-27,89,39
1340,1340,5378,2009/2010,3,2009-08-22,9873,9847,VAL,PSG,0.7001836547291093,0.7617079889807162,0.7819100091827366,0.8388429752066117,,,,,-24,242,52,139
1341,1341,23244,2012/2013,28,2013-03-17,8302,8394,SEV,ZAR,0.7747266380186489,0.7297892343346888,0.8080587787888064,0.749076260439897,0.3838383838383838,0.5151515151515151,0.3838383838383838,0.5151515151515151,32,-66,101,33
1342,1342,8873,2011/2012,24,2012-03-03,9790,10269,HAM,STU,0.7594123048668503,0.7672176308539945,0.7887970615243343,0.7910927456382002,0.5555555555555556,0.47474747474747475,0.5555555555555556,0.47474747474747475,-52,-16,73,75
1343,1343,8081,2008/2009,6,2008-09-27,8697,8226,WBR,HOF,0.800734618916437,0.6946740128558311,0.8677685950413224,0.7718089990817263,,,,,-51,-46,67,67
1344,1344,8613,2010/2011,29,2011-04-09,9790,9789,HAM,DOR,0.7736455463728191,0.8016528925619835,0.8191000918273645,0.8438934802571165,0.6060606060606061,0.5959595959595959,0.6060606060606061,0.5959595959595959,-52,210,73,126
1345,1345,4283,2014/2015,34,2015-04-25,8456,10252,MCI,AVL,0.8279767370676463,0.7634920634920633,0.8329354147535966,0.7980125934671389,0.48484848484848486,0.35353535353535354,0.48484848484848486,0.35353535353535354,227,-102,135,68
1346,1346,19608,2015/2016,31,2016-04-24,7844,7842,GUI,EST,0.7089422362149634,0.7209978573614938,0.7640998731907824,0.763238445056627,0.37373737373737376,0.46464646464646464,0.37373737373737376,0.46464646464646464,-22,-4,68,38
1347,1347,6402,2012/2013,2,2012-08-18,8521,4087,BRE,ETG,0.7190082644628099,0.6919191919191919,0.7451790633608816,0.7235996326905417,0.4444444444444444,0.47474747474747475,0.4444444444444444,0.47474747474747475,-34,-52,17,32
1348,1348,7641,2015/2016,29,2016-03-05,8639,9837,LIL,REI,0.7494490358126722,0.7255345664436574,0.7870982552800734,0.7441842669115396,0.5959595959595959,0.3333333333333333,0.5959595959595959,0.3333333333333333,123,-44,115,37
1349,1349,4391,2015/2016,1,2015-08-08,8455,10003,CHE,SWA,0.847592811229175,0.7776247321701869,0.8638418820237,0.7997398224670953,0.3939393939393939,0.31313131313131315,0.3939393939393939,0.31313131313131315,225,-24,138,49
1350,1350,23022,2011/2012,8,2011-10-15,8634,8696,BAR,SAN,0.862258953168044,0.6831955922865014,0.8916437098255282,0.726354453627181,0.6767676767676768,0.47474747474747475,0.6767676767676768,0.47474747474747475,463,-51,175,27
1351,1351,1363,2014/2015,22,2015-01-17,8573,8571,OOS,KOR,0.6637588001224365,0.6868260527351436,0.6969084787266605,0.7047783025055753,0.42424242424242425,0.46464646464646464,0.42424242424242425,0.46464646464646464,12,10,25,70
1352,1352,18691,2012/2013,2,2012-08-26,10212,9764,MAR,GV,0.706611570247934,0.6781450872359962,0.743801652892562,0.6919191919191919,0.3838383838383838,0.3939393939393939,0.3838383838383838,0.3939393939393939,0,-72,73,21
1353,1353,18342,2010/2011,7,2010-10-04,10211,9768,B-M,SCP,0.6707988980716254,0.7653810835629017,0.7258953168044077,0.8209366391184573,,0.30303030303030304,,0.30303030303030304,-32,173,18,120
1354,1354,22481,2010/2011,28,2011-03-14,8305,8315,GET,BIL,0.7566574839302113,0.7736455463728191,0.7814508723599634,0.8016528925619835,0.5959595959595959,0.48484848484848486,0.5959595959595959,0.48484848484848486,-96,-3,80,89
1355,1355,157,2008/2009,25,2009-03-07,8571,9994,KOR,LOK,0.6464646464646465,0.6864095500459136,0.6887052341597796,0.7157943067033975,,,,,10,5,70,59
